sessionNr,App,Size,user_id,x_location.down_mean,y_location.down_mean,touch.duration_mean,swipe_length_mean,swipe_length.x_mean,swipe_length.y_mean,button_touch_x_location_mean,button_touch_y_location_mean,target_touch_x_location_mean,target_touch_y_location_mean,time_between_touches_mean,x_location.release_mean,y_location.release_mean,difference.touch_buttonCenter_x_mean,difference.touch_buttonCenter_y_mean,touchAccuracy_mean,touchAccuracy_x_mean,touchAccuracy_y_mean,x_location.down_median,y_location.down_median,touch.duration_median,swipe_length_median,swipe_length.x_median,swipe_length.y_median,button_touch_x_location_median,button_touch_y_location_median,target_touch_x_location_median,target_touch_y_location_median,time_between_touches_median,x_location.release_median,y_location.release_median,difference.touch_buttonCenter_x_median,difference.touch_buttonCenter_y_median,touchAccuracy_median,touchAccuracy_x_median,touchAccuracy_y_median,button_touch_x_location_skew,button_touch_y_location_skew,difference.touch_buttonCenter_x_skew,difference.touch_buttonCenter_y_skew,swipe_length_skew,swipe_length.x_skew,swipe_length.y_skew,target_touch_x_location_skew,target_touch_y_location_skew,time_between_touches_skew,touch.duration_skew,touchAccuracy_skew,touchAccuracy_x_skew,touchAccuracy_y_skew,x_location.down_skew,x_location.release_skew,y_location.down_skew,y_location.release_skew,x_location.down_kurt,y_location.down_kurt,touch.duration_kurt,swipe_length_kurt,swipe_length.x_kurt,swipe_length.y_kurt,button_touch_x_location_kurt,button_touch_y_location_kurt,target_touch_x_location_kurt,target_touch_y_location_kurt,time_between_touches_kurt,x_location.release_kurt,y_location.release_kurt,difference.touch_buttonCenter_x_kurt,difference.touch_buttonCenter_y_kurt,touchAccuracy_kurt,touchAccuracy_x_kurt,touchAccuracy_y_kurt,button_touch_x_location_quantile,button_touch_y_location_quantile,difference.touch_buttonCenter_x_quantile,difference.touch_buttonCenter_y_quantile,swipe_length_quantile,swipe_length.x_quantile,swipe_length.y_quantile,target_touch_x_location_quantile,target_touch_y_location_quantile,time_between_touches_quantile,touch.duration_quantile,touchAccuracy_quantile,touchAccuracy_x_quantile,touchAccuracy_y_quantile,x_location.down_quantile,x_location.release_quantile,y_location.down_quantile,y_location.release_quantile,x_location.down_std,y_location.down_std,touch.duration_std,swipe_length_std,swipe_length.x_std,swipe_length.y_std,button_touch_x_location_std,button_touch_y_location_std,target_touch_x_location_std,target_touch_y_location_std,time_between_touches_std,x_location.release_std,y_location.release_std,difference.touch_buttonCenter_x_std,difference.touch_buttonCenter_y_std,touchAccuracy_std,touchAccuracy_x_std,touchAccuracy_y_std,button_touch_x_location_mad,button_touch_y_location_mad,difference.touch_buttonCenter_x_mad,difference.touch_buttonCenter_y_mad,swipe_length_mad,swipe_length.x_mad,swipe_length.y_mad,target_touch_x_location_mad,target_touch_y_location_mad,time_between_touches_mad,touch.duration_mad,touchAccuracy_mad,touchAccuracy_x_mad,touchAccuracy_y_mad,x_location.down_mad,x_location.release_mad,y_location.down_mad,y_location.release_mad,x_location.down_max,y_location.down_max,touch.duration_max,swipe_length_max,swipe_length.x_max,swipe_length.y_max,button_touch_x_location_max,button_touch_y_location_max,target_touch_x_location_max,target_touch_y_location_max,time_between_touches_max,x_location.release_max,y_location.release_max,difference.touch_buttonCenter_x_max,difference.touch_buttonCenter_y_max,touchAccuracy_max,touchAccuracy_x_max,touchAccuracy_y_max,x_location.down_min,y_location.down_min,touch.duration_min,swipe_length_min,swipe_length.x_min,swipe_length.y_min,button_touch_x_location_min,button_touch_y_location_min,target_touch_x_location_min,target_touch_y_location_min,time_between_touches_min,x_location.release_min,y_location.release_min,difference.touch_buttonCenter_x_min,difference.touch_buttonCenter_y_min,touchAccuracy_min,touchAccuracy_x_min,touchAccuracy_y_min,x_location.down_count,y_location.down_count,touch.duration_count,swipe_length_count,swipe_length.x_count,swipe_length.y_count,button_touch_x_location_count,button_touch_y_location_count,target_touch_x_location_count,target_touch_y_location_count,time_between_touches_count,x_location.release_count,y_location.release_count,difference.touch_buttonCenter_x_count,difference.touch_buttonCenter_y_count,touchAccuracy_count,touchAccuracy_x_count,touchAccuracy_y_count,hit_rate,UserId,Session,PQ,ATT,HQI,HQS,HQ,IconSize
55,Spell,Normal,194,449.3207547,357.6698113,1.339622642,446.5543929,275.7358491,318.9622642,35.19811321,22.40566038,32.40308781,52.18953698,6.094339623,499.0188679,676.6320755,19.83018868,16.16037736,-0.808648441,-0.223180593,-0.252560647,392.5,333,0,455.0848822,266,347.5,36.5,22,35,51.81818,1,493.5,684,8.5,13,-0.041428571,0.042857143,-0.357142857,-0.582662132,0.117662747,6.976590449,4.222485952,-0.17259684,0.283667656,-0.293346854,-0.014806905,2.598268948,6.972487072,4.800021117,-7.267331418,-6.665005915,3.578534501,0.196694351,0.013388331,0.364346213,-4.651329676,-1.067109195,-1.05199515,23.00186884,-0.519984007,-1.172050829,-1.021672947,0.291629725,-0.402929291,-0.176681072,14.83251828,49.75449335,-0.880273293,25.51317345,49.93958702,23.74150317,52.87419489,46.88328699,20.05882844,36.5,22,8.5,13,455.0848822,266,347.5,35,51.81818,1,0,-0.041428571,0.042857143,-0.357142857,392.5,493.5,333,684,256.9249384,152.3270123,4.747239669,202.753556,197.5802321,155.3413069,15.58331813,13.1788936,22.48523094,30.98182249,31.25039332,185.360303,60.02100201,62.21101988,16.10027878,5.726317221,1.853583289,0.603227671,11.79458882,10.14560342,19.7244571,8.97258811,160.3353286,168.6553934,130.3446066,18.14424445,18.33091745,9.951584194,1.986472054,1.542592396,0.646310329,0.354859381,219.8551086,157.3777145,127.8084728,27.27340691,923,683.5,27,826.4879007,666.5,574.5,66.5,51,92.27273,216.5,226,911,736,458,111.5,0.742040816,0.9,3.185714286,45.5,130,0,0,0,0,0,0,-15,0,0,107.5,318,0,0,-41.68734694,-13.08571429,-1.257142857,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,0.867924528,194,7,5.25,5,4.5,4,4.25,Normal
56,Spell,TinyIcons,194,526.516129,400.4032258,1.903225806,356.6850033,237.6290323,243.7580645,3.887096774,3.580645161,4.274193355,9.714076129,8.967741935,540.8870968,644.1612903,9.016129032,20.38709677,-0.720023697,0.573216031,-0.97829912,527.5,441,1,308.7086005,170.5,233.5,0,0,0,0,1,559,719.5,5,4,-0.008888889,0.266666667,-0.133333333,0.770712754,0.888711564,3.161353708,3.535559983,0.19071689,0.748556275,0.339745486,1.189895823,0.297997607,2.687893532,3.252872523,-0.723855975,2.511848945,-2.916136145,0.084372825,-0.115122278,-0.777745588,-1.343235345,-1.586968763,-0.586299658,11.57693087,-0.854855132,-0.675558165,0.579420221,-0.945266826,-0.448000245,0.466116274,-1.714315481,6.982827236,-1.248714284,0.374109229,9.954050901,12.83148524,15.12661038,7.542107139,12.07019832,0,0,5,4,308.7086005,170.5,233.5,0,0,1,1,-0.008888889,0.266666667,-0.133333333,527.5,559,441,719.5,305.4148131,142.5387912,3.534165047,201.2578414,187.8761546,130.0917542,4.888267719,4.518659046,5.862702189,10.58270699,20.8030188,200.9803767,136.5142476,13.85429168,49.7365911,28.55648211,2.061284959,6.539342034,4.352757544,3.932362123,7.894901145,26.69927159,166.8607742,159.4890739,100.201873,5.016554458,10.02743342,13.62330905,2.049947971,8.224554351,1.212587898,2.982953363,272.5317378,169.7617066,116.628512,113.7388137,937.5,588.5,17,729.3361708,641.5,581.5,14,14,20.68182,28.40909,88,854.5,757.5,61,236,103.0222222,8.133333333,12.66666667,33.5,137.5,0,0,0,0,0,0,0,0,0,205,312.5,0,0,-117.4214876,-2,-28.60606061,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0.483870968,194,8,1.75,1.5,2.5,3.5,3,TinyIcons
57,Spell,Normal,194,492.0108696,353.2717391,0.52173913,439.224797,248.0217391,325.0652174,31.45652174,21.76086957,30.4841898,43.82411065,5.47826087,505.3152174,678.3369565,39.83695652,20.07608696,-3.048198758,-0.105900621,-0.482919255,472.75,379.25,0,457.4792579,240.5,311,34.25,22.75,28.181815,45.227275,1,483,684.75,9.25,11.5,0.007857143,-0.014285714,-0.285714286,-0.354347745,0.0724679,3.988424597,6.097958457,0.113743292,0.437822295,-0.102990589,0.216755805,-0.730975069,3.42931613,4.5239516,-6.777738365,1.624457584,-5.718554616,0.064375213,0.011560581,-0.03102676,-2.586823536,-1.223272681,-0.921284698,23.46471088,0.568191768,-0.599321336,-0.945062281,-0.733031246,-0.800070994,-0.632573752,-0.049975553,13.54445705,-0.968452264,10.45578074,15.9668036,39.56923417,45.9573937,17.53105264,36.28068049,34.25,22.75,9.25,11.5,457.4792579,240.5,311,28.181815,45.227275,1,0,0.007857143,-0.014285714,-0.285714286,472.75,483,379.25,684.75,290.9570127,138.4212454,1.328978395,158.7364045,178.7524345,139.8319471,18.82044576,14.29869424,20.49824819,21.71473304,11.43627587,223.3801781,37.92991407,108.1279106,42.83974886,20.43387913,3.294999408,1.263367058,14.76654064,11.86862004,51.31096408,16.4168242,121.8863673,151.1748582,118.0463138,16.98745497,16.60250932,6.899810964,0.725897921,5.893352494,1.147920605,0.526910613,246.1635161,188.2202268,116.4102079,22.34357278,962.5,616,8,889.2796242,718.5,596.5,63,50.5,79.54546,75.45454,62,928.5,757,576.5,294.5,1.156734694,16.47142857,0.442857143,42,107.5,0,82.92466461,0,62.5,0,0,0,0,0,84,508.5,0,0.5,-138.5953061,-10.48571429,-8.414285714,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0.869565217,194,9,5,4,4,4,4,Normal
58,Spell,TinyIcons,194,475,332.05,4.933333333,269.4669472,165.3666667,181.85,0.8,0.533333333,1.257575633,2.287878667,8.266666667,473.2666667,502.2666667,7.766666667,28.31666667,-1.275851852,-0.533333333,2.451111111,448.5,324.5,1.5,272.634357,118,161.75,0,0,0,0,3,473.5,485,7,9.75,-0.248888889,-0.566666667,-0.4,3.125086391,3.924046327,0.625065943,3.635049862,0.276309525,1.009081079,0.370036808,2.624867428,2.374270039,1.981856051,2.672319095,-2.993089101,0.51888769,3.547898959,0.333363056,0.030953699,0.287713827,-0.119446105,-0.383166502,-1.143073439,7.751647005,-0.521098927,0.117993772,-1.116032685,8.771060637,16.17017662,5.729866281,4.101549719,2.960644776,-0.018509524,-1.4683732,-0.538007023,12.11403323,9.270967007,0.265386555,11.69052455,0,0,7,9.75,272.634357,118,161.75,0,0,3,1.5,-0.248888889,-0.566666667,-0.4,448.5,473.5,324.5,485,177.6499852,150.0610422,8.669937491,145.9391916,143.8256208,115.0212986,2.534588316,1.746589452,3.417561371,6.000003726,11.59944509,145.3479614,177.2087573,5.310583664,72.55372365,4.148242371,1.147377486,10.1051587,1.44,0.924444444,4.386666667,35.49111111,116.9355539,115.6488889,98.99666667,2.179797764,3.965656356,8.408888889,5.826666667,2.206320988,0.866666667,4.908740741,134.8,111.2333333,127.62,155.7666667,833.5,604,39,592.3902852,514,397.5,9.5,8.5,12.5,19.77273,41,819,729,20.5,302,3.6,2.266666667,40.26666667,140,151.5,0,47.66812352,4,17,0,0,0,0,1,193,226,1,0.5,-16.10666667,-2.733333333,-2.666666667,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0.133333333,194,10,1.5,2.5,3,2.5,2.75,TinyIcons
59,Spell,Normal,194,523.5918367,357.7040816,0.714285714,430.5713995,236.3673469,328.8469388,35.60204082,18.04081633,33.2096477,42.75510163,4.510204082,518.122449,686.5510204,15.43877551,26.28571429,-1.026101177,0.357911476,-0.699284389,558,350,0,441.816987,218.5,327,38.5,15.5,32.27273,44.54546,1,517.5,679.5,6,18.5,-0.025714286,0.128571429,-0.528571429,-0.838380045,0.419295364,6.65586309,4.644354981,-0.165024487,0.459017905,-0.115791695,0.133301956,-0.842289409,4.692763684,3.420736788,-6.988873238,6.46531652,-4.236936359,-0.035589346,0.094602569,0.151654383,0.530722797,-1.042747827,-1.155554045,13.43286131,-0.868036516,-0.794533916,-1.096708708,0.806114204,-0.391271659,-0.716062109,0.777990981,25.1955611,-0.783007951,-0.847679908,45.65084681,23.40593168,48.89411758,43.8722761,19.93666517,38.5,15.5,6,18.5,441.816987,218.5,327,32.27273,44.54546,1,0,-0.025714286,0.128571429,-0.528571429,558,517.5,350,679.5,247.8223001,144.5662304,1.471960144,162.7090948,169.2568553,140.191729,16.44529428,12.59788207,22.92816636,19.72355588,11.54542198,184.8734514,18.78919373,47.01214744,43.67636661,6.662079483,1.36821849,1.189735417,11.52811329,10.31028738,15.9816743,19.56851312,140.0018201,141.1653478,120.2723865,18.46995531,13.7912231,5.690129113,0.874635569,1.863657678,0.491200095,0.550551989,211.6780508,155.9412745,123.9512703,16.13785923,968.5,621.5,8,748.7913595,581,584,67.5,49.5,80.90909,80,72,891,728,332.5,272,0.642266824,9.5,0.414285714,83.5,130,0,115.7605287,6.5,53,0,0,-4.545455,0,0,164,657.5,0,0.5,-46.68571429,-0.4,-7.064935065,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,0.87755102,194,11,5,4,3,3.5,3.25,Normal
60,Spell,TinyIcons,194,448.9807692,422.8653846,4.423076923,376.8379539,223.8269231,249.4615385,3.134615385,1.807692308,2.403845962,5.620629231,13.34615385,460.1153846,672.3269231,10.09615385,8.153846154,-1.828376068,0.602564103,-0.569230769,398.25,557.5,1,412.1756353,174.25,161,0,0,0,0,1.5,467,711,6.25,7,0.222222222,0.233333333,-0.666666667,1.145716577,1.449146232,4.160693256,2.872076274,-0.021959493,0.714120787,0.376363878,2.522749584,0.838392238,1.51386883,3.378416305,-5.013381568,3.375824646,-1.418010659,0.30444921,-0.286223554,-0.356697812,-3.336837875,-1.082182975,-1.92582176,10.33312191,-1.177241362,-0.627006281,-1.510395251,-0.087527741,0.697564387,7.973605606,-1.106593002,1.058687774,-0.125790068,12.96764887,19.23998401,10.79939255,25.40769107,14.54728733,4.931178725,0,0,6.25,7,412.1756353,174.25,161,0,0,1.5,1,0.222222222,0.233333333,-0.666666667,398.25,467,557.5,711,268.4076557,177.7630196,12.58625624,206.5033481,205.8410524,176.4581493,4.616400529,2.863832827,6.12884139,8.037504442,20.57365754,173.0130231,111.8535598,16.86239558,8.347178243,13.01913059,2.56163009,1.45976933,3.983727811,2.272189349,8.717455621,4.917159763,175.4522226,172.3653846,158.3372781,3.995427325,7.350053609,16.22189349,6.550295858,4.884996713,1.398224852,0.958579882,216.5532544,135.9911243,170.1168639,68.13757396,895.5,600,50,727.4182085,674.5,503.5,14.5,9,25.68182,22.95455,69,764,752.5,87.5,42,4.56,11.66666667,1.8,76.5,172.5,0,31.34086789,1.5,15,0,0,-6.590909,0,0,77,201,0.5,0,-65.33333333,-2.333333333,-5.6,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0.346153846,194,12,2,3,3,3.5,3.25,TinyIcons
61,Spell,Normal,195,509.7258065,409.2580645,0.935483871,395.2052935,225.4193548,290.9354839,31.62903226,27.29032258,34.44281474,52.91788871,5.193548387,524.3387097,700.1935484,19.70967742,12.69354839,-0.38574002,-0.212987013,-0.110599078,523,453.5,0,421.5002966,189.5,288,34,27.5,35.90909,55.90909,1,545.5,694,16.5,8,0,-0.028571429,-0.185714286,-0.029534722,-0.86023828,5.131308562,3.73557203,-0.059248237,0.658509116,0.085350203,-0.293639925,-1.390788476,2.347009134,4.05944048,-5.51332787,-3.915931704,2.804455109,-0.056358105,-0.313331811,0.132019487,0.730631227,-1.460645396,-1.00446112,18.24565612,-0.644322283,-0.279830399,-1.226537218,-1.034143557,0.562678324,-0.087177884,2.482977963,6.891008908,-0.421740688,-0.277741281,27.71726335,16.33079356,30.58263067,19.12448395,13.18054613,34,27.5,16.5,8,421.5002966,189.5,288,35.90909,55.90909,1,0,0,-0.028571429,-0.185714286,523,545.5,453.5,694,299.9797448,158.1521351,2.112431204,182.3468816,171.844993,158.5577572,17.50141315,12.31853224,21.42984889,18.70930857,7.341295775,217.2357163,26.11023982,33.74605513,17.30928336,2.241582367,1.013492326,0.571463901,15.09261186,9.004162331,13.07180021,9.33194589,156.8556262,139.653486,136.7721124,16.29363381,13.69123045,5.371488033,1.026014568,0.786473428,0.551654797,0.32433477,261.9281998,175.2955255,136.491155,20.81789802,931.5,750,11,766.6681159,632,544.5,59,46.5,72.72727,79.54546,34,908.5,755,197,93.5,0.514285714,0.685714286,2.428571429,46.5,178,0,0,0,0,0,0,-12.72727,0,0,46.5,662,0,0,-12.42671614,-5.116883117,-1.028571429,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0.935483871,195,1,5,5.5,4.5,4.5,4.5,Normal
62,Spell,TinyIcons,195,598.7647059,321.6911765,5.5,300.9458347,165.75,227.0882353,2.338235294,1.485294118,2.266043,4.004010882,12.26470588,582.0441176,548.3970588,7.617647059,57.16176471,2.770065359,0.678431373,-7.150980392,752.5,296,1,229.3545278,130,183.5,0,0,0,0,2,675.5,629.75,7.25,5,-0.057777778,0.866666667,-0.4,1.703781934,2.544456946,1.088149587,1.775898675,0.43338546,1.390349519,0.836290754,2.214720629,1.930789641,3.550594461,2.885544934,3.004983523,-0.466357241,-1.769236983,-0.701345327,-0.652231679,0.601466475,-0.306561285,-1.138113297,-1.055654691,7.225523363,-1.008305828,1.405823034,-0.374386324,1.218198591,6.165832983,3.686053768,2.565563368,14.60495779,-0.805008483,-1.764680661,1.35645552,1.233422493,10.95424804,1.973294855,1.221289814,0,0,7.25,5,229.3545278,130,183.5,0,0,2,1,-0.057777778,0.866666667,-0.4,752.5,675.5,296,629.75,279.8746536,137.3648655,14.05670335,183.7577296,148.2573137,153.8252881,4.785901942,3.436623815,5.195130361,8.415513191,26.47961918,204.6045101,203.0566341,5.83232739,114.2224518,11.35591314,1.09242517,15.46302037,3.71366782,2.35899654,4.359861592,85.73702422,161.0676763,111.3529412,125.2508651,3.638723235,6.359311401,15.85986159,8.411764706,6.298285275,0.810380623,11.59769319,245.3062284,175.7076125,118.0259516,187.3737024,904.5,591,54,668.9403935,575.5,552,14.5,14,17.95455,30.22727,136,870,760,24,309.5,51.76444444,3.2,1.733333333,62.5,184,0,13.20984481,11.5,6.5,0,0,0,0,0,138.5,243,0,0,-16.08,-2.6,-41.26666667,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0.205882353,195,2,2.5,4,4,5,4.5,TinyIcons
63,Spell,Normal,195,559.0089286,407.1428571,3,431.3201435,282.3660714,295.6339286,40.375,27.55357143,39.05032543,55.34090929,2.767857143,546.3035714,702.7767857,14.65178571,11.91071429,-0.069595481,0.350255102,-0.166836735,567.25,402.5,1,447.1043634,273.25,306.75,43,29.5,40.68182,60.90909,0,556.25,699,12.75,11.75,0.000306122,0.335714286,-0.107142857,-1.032356063,-0.23475824,0.663693366,1.368927212,-0.144819741,0.459524352,0.064089579,0.028094458,-0.972465056,6.907143497,2.67169015,-1.310664827,0.019679199,-0.546401595,-0.048618547,-0.062212391,-0.061007926,-0.52818069,-1.345261004,-1.050000951,5.963314953,-0.921080755,-0.422616099,-0.972985479,0.49607478,-0.643792109,-1.403232276,0.849892753,49.38324965,-0.927467074,0.375455177,-0.319864511,2.916258353,4.269286359,-0.407750571,0.559203617,43,29.5,12.75,11.75,447.1043634,273.25,306.75,40.68182,60.90909,0,1,0.000306122,0.335714286,-0.107142857,567.25,556.25,402.5,699,294.608546,137.2728442,6.569903832,180.8323078,180.9655791,138.5734295,17.88860734,15.07155013,30.56631522,24.14274056,13.91662325,196.5980366,37.1203105,10.26464348,10.26251216,0.232152609,0.373540361,0.418984612,13.54017857,12.38903061,8.560905612,7.660714286,152.2497359,147.5172194,117.5220026,27.38114597,17.98295482,4.426020408,4.107142857,0.163875208,0.303316327,0.332325073,255.4550383,164.4355867,115.0280612,27.83227041,984,625.5,25,760.818638,745.5,602,64,54,94.54546,94.54546,102,906.5,761,39.5,51,0.46755102,1.128571429,0.542857143,92.5,159,0,55.08175742,3,55,0,0,-8.181818,0,0,167.5,597.5,0.5,0,-0.996734694,-0.514285714,-1.457142857,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,0.892857143,195,3,5.75,6,4.5,4.5,4.5,Normal
64,Spell,Normal,195,533.6170213,402,2.106382979,450.6245263,284.2340426,316.9042553,39.62765957,28.75531915,42.9864596,59.36073489,6.617021277,528.106383,707.5638298,24.38297872,22.70212766,-0.334924012,0.279027356,0.268693009,580.5,392,0,466.054986,257,305.5,43,30.5,41.81818,60.45454,2,520,714,14,10,0.017959184,0.271428571,-0.014285714,-1.083389914,-0.10219639,4.539948605,4.487357465,0.06005489,0.650911683,-0.047903547,1.105776746,0.055443374,2.943408351,4.106488736,-1.881647874,-2.333979138,4.285704394,-0.134608982,-0.037255478,0.043848911,-5.724883678,-1.116412593,-1.175661099,16.92956237,-0.32116662,0.085348458,-0.961370935,0.375858524,-0.260373384,2.752425547,1.061932554,7.843142035,-0.374989621,36.7860826,20.94845808,19.56014344,24.60379437,22.83877226,18.41512391,43,30.5,14,10,466.054986,257,305.5,41.81818,60.45454,2,0,0.017959184,0.271428571,-0.014285714,580.5,520,392,714,288.1208271,140.5123776,5.692229801,184.2562284,185.4489808,147.9158338,18.69156636,16.48545879,34.72503136,33.6869805,13.12904711,173.5356102,72.04645369,49.65688936,57.52151389,12.410583,1.558600523,1.74845765,13.73607967,13.21774559,21.40516071,24.51425985,144.9216658,150.8773201,123.3064735,26.50397059,23.63751607,7.731100045,2.810321412,2.836218993,0.585268059,0.757770161,244.9868719,138.4277954,118.9148936,29.93979176,978.5,637,29,844.7026104,811.5,591.5,64,66,173,161.5,55,895,761,284.5,290,51.13469388,6.171428571,8.285714286,54,161.5,0,74.30343195,5,53,0,0,-2.272727,0,0,128.5,251,1,0.5,-66.88653061,-8.128571429,-1.371428571,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,0.829787234,195,4,5.5,5,4,4.5,4.25,Normal
65,Spell,TinyIcons,195,704.4142857,303.3571429,0.742857143,345.3931312,238.3571429,222.9428571,4.057142857,3.671428571,4.94805212,7.623376943,4.942857143,614.7714286,526.3,21.62857143,19.08571429,10.98095238,2.697142857,-0.586666667,831.5,241.5,1,300.9937707,156,171.5,0,0,0,0,1,716.5,597.5,4.5,7.5,0.155555556,0.6,0.4,0.74299972,0.88673318,2.080523945,0.685774702,0.868727031,1.173252684,0.886849998,0.878452199,0.731663085,2.867370429,-0.411793664,2.189476232,2.047481924,-0.378281239,-1.133560257,-0.798673035,0.953806496,-0.028773516,-0.185761918,-0.54746137,-0.246995798,-0.515274363,0.064257627,-0.225460547,-1.091135385,-0.990411076,-0.700270508,-1.047585803,8.204301603,-0.666406981,-1.710543999,2.586716354,-1.327952737,3.281697992,2.505647277,-0.288386076,0,0,4.5,7.5,300.9937707,156,171.5,0,0,1,1,0.155555556,0.6,0.4,831.5,716.5,241.5,597.5,281.7655598,120.3365117,0.505432671,203.988806,197.2246245,125.9702212,5.07556347,4.998445136,8.406938295,9.457570028,10.78654624,187.037836,176.8461112,40.38406479,19.42651528,28.95922869,5.483220819,3.608479484,4.500408163,4.386938776,27.64897959,17.9077551,167.6343204,162.6040816,103.395102,7.334323061,8.446753646,6.88,0.424489796,19.6572517,3.741931973,2.664380952,234.0318367,160.0587755,102.1836735,162.5485714,949,564,2,804.906361,706.5,501,14,13,22.5,27.95455,47,849.5,759.5,124.5,55.5,96.28,16.6,5.8,74,183,0,126.527665,39.5,68,0,0,-6.136364,0,0,202.5,299,0.5,0.5,-10.52444444,-0.6,-7.4,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0.457142857,195,5,3,2.5,4,4,4,TinyIcons
66,Spell,TinyIcons,195,393.775,514.625,3.3,157.0269388,103.025,107.25,0.725,0.075,0.7386365,1.125,12.4,318.25,621.875,31.825,31.05,-10.93076205,-1.667386364,2.306287879,432,565.5,1,125.2354766,80.25,84.75,0,0,0,0,2.5,387.75,617,27,9.75,-0.806666667,0.904166667,-0.25,4.472135955,4.472135955,1.000715161,1.167946101,1.848988713,1.826840315,1.682379938,4.472135955,4.472135955,1.377062158,4.431902336,-0.753557101,-0.764713711,1.164659627,-0.628855348,-0.516699228,-0.386224995,-0.461521638,-1.371852888,-1.902009985,19.74538079,3.593646985,3.747904629,2.878360382,20,20,20,20,0.176783461,-1.511330752,-0.926096345,0.166119797,-0.561920786,-0.43286303,-0.646638152,-0.542219946,0,0,27,9.75,125.2354766,80.25,84.75,0,0,2.5,1,-0.806666667,0.904166667,-0.25,432,387.75,565.5,617,214.4951524,87.12647718,11.25821338,113.2981766,89.3560994,86.75502412,3.242298567,0.335410197,3.303282849,5.031152949,17.64086166,194.7158186,101.1340792,23.63999455,41.70381151,30.27930415,4.836345733,5.923216922,1.3775,0.1425,18.325,34.725,77.14890006,62.8775,60.925,1.40340935,2.1375,14.4,4.77,23.72617086,4.193363636,4.937765152,182.215,168.9,81.85,81.8625,616.5,605.5,51,494.7261869,373,331.5,14.5,1.5,14.77273,22.5,49,532.5,744.5,80.5,105.5,35.06222222,4.933333333,12.78787879,85.5,395.5,0,10.04987562,10,1,0,0,0,0,1,34,426.5,7,0,-64.07346189,-10.73333333,-3.266666667,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0.05,195,6,2.5,2,4,4,4,TinyIcons
67,Spell,Normal,195,449.65625,361.3020833,1.5,436.2066244,248.4583333,329.6770833,29.29166667,27.16666667,30.51136304,50.87121125,4.354166667,504.0104167,690,32.26041667,16.63541667,-0.977083333,-0.500297619,-0.013392857,465.75,343.75,1,438.8747771,200.75,315.25,32.25,28.5,30,56.363635,0,484.75,692.5,9.25,12.25,0.005816327,-0.05,-0.142857143,-0.439892786,-0.067433446,5.635218568,2.17504254,-0.094249768,0.383691617,-0.189071682,0.071192597,-0.793343251,6.319983605,6.116020829,-5.554649976,-5.405162747,1.571036272,-0.005373895,0.233191422,0.180472025,-0.96242561,-1.166513395,-1.323789781,40.11188889,-0.588252852,-0.947553281,-1.046335694,-0.485886018,-0.770304305,-1.044916835,-0.136133639,41.68639823,-0.172989886,1.816171434,33.97417977,4.95648758,33.43224175,32.35481524,3.383231427,32.25,28.5,9.25,12.25,438.8747771,200.75,315.25,30,56.363635,0,1,0.005816327,-0.05,-0.142857143,465.75,484.75,343.75,692.5,254.4534852,146.7783007,4.227569092,183.4060273,177.6293605,149.5519368,16.25064101,17.12542384,22.75928592,25.93611075,20.21531922,200.6991898,38.0398727,101.1618142,17.1556515,6.124956211,2.994341877,0.686140991,12.74652778,13.75,40.38324653,11.65972222,147.433689,151.3715278,130.1219618,19.28267042,20.26830823,7.247395833,1.6875,2.193499858,1.108258929,0.47250744,219.1770833,161.8025174,128.7313368,26.60416667,885.5,617,29,833.3536164,613.5,583.5,55.5,61,76.36364,93.18182,137,983.5,761,663,73.5,6.618367347,3.285714286,2.1,33,148,0,70.04462863,2,23.5,0,0,-9.545455,0,0,70,574,0.5,0,-38.96816327,-18.94285714,-1.085714286,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0.854166667,195,7,5.25,6,4.5,4.5,4.5,Normal
